task,split_name,split_fold,model,mode,calibration_method,intervention_id,seed,accuracy__k1_shuffle,accuracy__k2_shuffle,accuracy__k3_shuffle,accuracy__matched_negative_replacement,accuracy__motif_disruption,accuracy__motif_preserving_flank_shuffle,accuracy__original,accuracy__reverse_complement,auprc__k1_shuffle,auprc__k2_shuffle,auprc__k3_shuffle,auprc__matched_negative_replacement,auprc__motif_disruption,auprc__motif_preserving_flank_shuffle,auprc__original,auprc__reverse_complement,auroc__k1_shuffle,auroc__k2_shuffle,auroc__k3_shuffle,auroc__matched_negative_replacement,auroc__motif_disruption,auroc__motif_preserving_flank_shuffle,auroc__original,auroc__reverse_complement,brier__k1_shuffle,brier__k2_shuffle,brier__k3_shuffle,brier__matched_negative_replacement,brier__motif_disruption,brier__motif_preserving_flank_shuffle,brier__original,brier__reverse_complement,calibration_shift__k1_shuffle,calibration_shift__k2_shuffle,calibration_shift__k3_shuffle,calibration_shift__matched_negative_replacement,calibration_shift__motif_disruption,calibration_shift__motif_preserving_flank_shuffle,calibration_shift__reverse_complement,ece__k1_shuffle,ece__k2_shuffle,ece__k3_shuffle,ece__matched_negative_replacement,ece__motif_disruption,ece__motif_preserving_flank_shuffle,ece__original,ece__reverse_complement,flip_rate__k1_shuffle,flip_rate__k2_shuffle,flip_rate__k3_shuffle,flip_rate__matched_negative_replacement,flip_rate__motif_disruption,flip_rate__motif_preserving_flank_shuffle,flip_rate__reverse_complement,mcc__k1_shuffle,mcc__k2_shuffle,mcc__k3_shuffle,mcc__matched_negative_replacement,mcc__motif_disruption,mcc__motif_preserving_flank_shuffle,mcc__original,mcc__reverse_complement,mean_abs_delta__k1_shuffle,mean_abs_delta__k2_shuffle,mean_abs_delta__k3_shuffle,mean_abs_delta__matched_negative_replacement,mean_abs_delta__motif_disruption,mean_abs_delta__motif_preserving_flank_shuffle,mean_abs_delta__reverse_complement,positive_prob_drop__k1_shuffle,positive_prob_drop__k2_shuffle,positive_prob_drop__k3_shuffle,positive_prob_drop__matched_negative_replacement,positive_prob_drop__motif_disruption,positive_prob_drop__motif_preserving_flank_shuffle,positive_prob_drop__reverse_complement
human_ocr_ensembl,official,none,small_cnn,full,none,standard,23,0.561,0.561,,,,,0.561,0.561,,,,,,,,,0.6347809999999999,0.6347809999999999,,,,,0.6347809999999999,0.6347809999999999,0.2574124274132102,0.2583187251734101,,,,,0.2452286686394139,0.2448575601931437,0.0173361937254667,0.0240090747028589,,,,,-0.0006455927193164,0.0989311527013778,0.10560403367877,,,,,0.0815949589759111,0.0809493662565946,0.1815,0.1705,,,,,0.0995,,,,,,,,,0.0564317479729652,0.0516616515815258,,,,,0.0344534516334533,-0.006698191165924,-0.0134064555168151,,,,,-0.0010985136032104
human_ocr_ensembl,official,none,small_cnn,full,none,standard,37,0.5905,0.5905,,,,,0.5905,0.5905,,,,,,,,,0.631,0.631,,,,,0.631,0.631,0.2495075965316935,0.2494428356278453,,,,,0.2392968401797067,0.2393039707111532,0.0023869900703429,0.0250263023972511,,,,,0.001111180782318,0.0475491125285625,0.0701884248554707,,,,,0.0451621224582195,0.0462733032405376,0.2455,0.228,,,,,0.073,,,,,,,,,0.0621118247509002,0.0586302950978279,,,,,0.0212212391197681,0.0114319920539855,-0.0152501463890075,,,,,-0.0002649426460266
human_ocr_ensembl,official,none,small_cnn,full,none,standard,49,0.5,0.5,,,,,0.5,0.5,,,,,,,,,0.6080565,0.6080565,,,,,0.6080565,0.6080565,0.2502767710973846,0.250232749466771,,,,,0.2501240418964474,0.2501059947569146,0.0003434419631958,0.0003809928894043,,,,,-4.053115844799421e-06,0.0208725333213806,0.0209100842475891,,,,,0.0205290913581848,0.02052503824234,0.0,0.0,,,,,0.0,,,,,,,,,0.0009890221990644,0.0009400268900208,,,,,0.0008100456325337,-0.0002045035362243,-0.0002878308296203,,,,,-1.3709068298339844e-05
human_ocr_ensembl,official,none,small_cnn,full,none,standard,61,0.5155,0.5155,,,,,0.5155,0.5155,,,,,,,,,0.63646,0.63646,,,,,0.63646,0.63646,0.2588516674881768,0.2613013296006216,,,,,0.2544360214699412,0.2546742982458323,-0.0072418348044158,0.0034793916791678,,,,,-0.0011019687205552,0.1114777362644671,0.1221989627480507,,,,,0.1187195710688829,0.1176176023483276,0.052,0.0445,,,,,0.0245,,,,,,,,,0.0407013781368732,0.0359547659754753,,,,,0.0219195391982793,0.0186337828636169,0.0024669766426086,,,,,0.0004063844680786
human_ocr_ensembl,official,none,small_cnn_rc_aug,full,none,standard,-1,0.6385,0.6385,,,,,0.6385,0.6385,,,,,,,,,0.7036005000000001,0.7036005000000001,,,,,0.7036005000000001,0.7036005000000001,0.2460609624926507,0.2425057652864484,,,,,0.2220495119774068,0.2222462460959511,-0.032940738722682,0.0039646809548139,,,,,-0.0064879381805659,0.018995308637619,0.0559007283151149,,,,,0.051936047360301,0.0454481091797351,0.316,0.2715,,,,,0.156,,,,,,,,,0.0998835414648056,0.0893168300390243,,,,,0.0560485534369945,0.0610595345497131,0.0084955692291259,,,,,0.0008825659751892
human_ocr_ensembl,official,none,small_cnn_rc_aug,full,none,standard,11,0.603,0.603,,,,,0.603,0.603,,,,,,,,,0.6818979999999999,0.6818979999999999,,,,,0.6818979999999999,0.6818979999999999,0.2607045530381923,0.2567061568772252,,,,,0.2330199207791039,0.234500289860559,0.0098637962043284,0.0188457392305134,,,,,-0.0070734630674123,0.098317152634263,0.107299095660448,,,,,0.0884533564299345,0.0813798933625221,0.251,0.22,,,,,0.15,,,,,,,,,0.1113204956054687,0.0996598750352859,,,,,0.0806485712528228,0.0227372646331787,0.000365138053894,,,,,0.0029590129852294
human_ocr_ensembl,official,none,small_cnn_rc_aug,full,none,standard,23,0.626,0.626,,,,,0.626,0.626,,,,,,,,,0.6852929999999999,0.6852929999999999,,,,,0.6852929999999999,0.6852929999999999,0.2515183570261041,0.2498795081292037,,,,,0.2278323257265404,0.2284430390829639,-0.0046672866493463,0.0149944532886147,,,,,0.0009877985939382,0.0517452391982078,0.0714069791361689,,,,,0.0564125258475542,0.0574003244414925,0.3555,0.306,,,,,0.1995,,,,,,,,,0.1160457730293273,0.1069021821022033,,,,,0.0702706277370452,0.0545286536216735,0.0103260278701782,,,,,0.0010727047920227
human_ocr_ensembl,official,none,small_cnn_rc_aug,full,none,standard,37,0.6225,0.6225,,,,,0.6225,0.6225,,,,,,,,,0.6800679999999999,0.6800679999999999,,,,,0.6800679999999999,0.6800679999999999,0.2556818022184038,0.2554441567901033,,,,,0.2301400499561783,0.2309898550709189,0.0070541041195392,0.0277986070811748,,,,,0.0021869254261255,0.0736480256915092,0.0943925286531448,,,,,0.06659392157197,0.0687808469980955,0.4255,0.2745,,,,,0.116,,,,,,,,,0.1675474345684051,0.1340760439634323,,,,,0.0588268749415874,0.128747671842575,0.0112530589103698,,,,,0.0010638236999511
human_ocr_ensembl,official,none,small_cnn_rc_aug,full,none,standard,49,0.617,0.617,,,,,0.617,0.617,,,,,,,,,0.686169,0.686169,,,,,0.686169,0.686169,0.2541237871114521,0.2467321032885939,,,,,0.2264736276439629,0.2268058425445079,0.0186267150714992,-0.0179109219536185,,,,,-0.0092048414573074,0.0726385606378316,0.0361009236127138,,,,,0.0540118455663323,0.0448070041090249,0.4105,0.3505,,,,,0.249,,,,,,,,,0.1214803159236908,0.1097653806209564,,,,,0.0780410096049308,0.0425980985164642,0.0095566809177398,,,,,-0.000327706336975
human_ocr_ensembl,official,none,small_cnn_rc_aug,full,none,standard,61,0.6335,0.6335,,,,,0.6335,0.6335,,,,,,,,,0.679078,0.679078,,,,,0.679078,0.679078,0.2610111499470793,0.2520200748199208,,,,,0.2261979182912274,0.2231512171025982,0.0665178627148271,0.0357164292037487,,,,,0.0030245087295771,0.0891485001668334,0.058347066655755,,,,,0.0226306374520063,0.0256551461815834,0.3995,0.371,,,,,0.2275,,,,,,,,,0.1543528735637664,0.144033282995224,,,,,0.092389702796936,0.056685984134674,0.010977029800415,,,,,-0.0003551244735717
mpra_bcl11a_enhancer,official,none,dnabert2,frozen,none,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.0839229517116957,0.0891492600227197,0.1828889563528481,0.074171690595183,0.1008421064388834,0.0798553493215517,0.1245153178050686,0.0871085742643287,0.5031028368794326,0.5410756501182032,0.5986997635933806,0.4759160756501182,0.4854462174940898,0.4861111111111111,0.5404107565011821,0.5504580378250591,0.0791485370267828,0.0754778344549875,0.0748673155440651,0.074947045703032,0.074942065413931,0.0790352772559493,0.0749006005347617,0.0754580340963207,0.0309013416709421,0.004835453890372,0.0038013266238263,-2.6732576202392888e-05,8.527025336843574e-05,0.0298235745120286,0.0049328397066665,0.0824609953876277,0.0563951076070576,0.0553609803405119,0.0515329211404831,0.0516449239700539,0.0813832282287142,0.0515596537166855,0.056492493423352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309013416709421,0.0069285038531036,0.0059950867853135,8.22481368679234e-05,0.0005925264626601,0.0298235745120286,0.0049328397066665,-0.0305440242807639,-0.0048275515879697,-0.006890157654521,0.0003408403465806,0.0001199532955482,-0.0290321241524125,-0.0047746659518588
mpra_bcl11a_enhancer,official,none,dnabert2,frozen,temperature,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.0839229517116957,0.0891492600227197,0.1828889563528481,0.074171690595183,0.1008421064388834,0.0798553493215517,0.1245153178050686,0.0871085742643287,0.5031028368794326,0.5410756501182032,0.5986997635933806,0.4759160756501182,0.4854462174940898,0.4861111111111111,0.5404107565011821,0.5504580378250591,0.0775257076445791,0.0744343721182866,0.0738547551496634,0.0740103364881063,0.0740032202349755,0.0774354548553636,0.0739643342539681,0.074412568642379,0.0304651263313585,0.0047497064646828,0.0037335818274053,-2.617338418246795e-05,8.354980724938066e-05,0.0293951053075408,0.0048323199757041,0.0719543142943085,0.0462388944276328,0.0452227697903553,0.0414630145787675,0.0415727377701993,0.0708842932704907,0.0414891879629499,0.046321507938654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304651263313585,0.0067945898986462,0.0058771685087634,8.049189584589567e-05,0.0005797898863127,0.0293951053075408,0.0048323199757041,-0.0301114308374218,-0.0047410136327444,-0.0067709048085897,0.0003337106483269,0.0001172207546153,-0.0286120290821441,-0.0046776180716521
mpra_bcl11a_enhancer,official,none,kmer_logistic_regression,frozen,none,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.8954248366013072,0.9117647058823528,0.9215686274509804,0.8986928104575164,0.9215686274509804,0.0729808583423595,0.075822561120296,0.070879985734589,0.0759513626281583,0.0814004401187705,0.0762880243105972,0.0799846805575629,0.1171120517041442,0.4536052009456265,0.4951241134751773,0.4058806146572104,0.4593676122931442,0.4495419621749409,0.4921690307328605,0.463283096926714,0.5896128841607565,0.0785460338350995,0.0784313735238701,0.0784313590061063,0.0922870785604209,0.0788365667539394,0.0784332683091333,0.092644743297582,0.0784313723854869,0.0178490833345442,0.0172237250570825,0.017226916448121,0.0175512905503284,-0.0076486217050553,0.0169822614597709,0.0172282531670358,0.079052201823512,0.0784268435460504,0.0784300349370889,0.0787544090392963,0.0535544967839125,0.0781853799487388,0.0612031184889678,0.0784313716560036,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0032679738562091,0.0196078431372549,0.0294117647058823,0.0294117647058823,0.0,0.0,0.0,-0.0477989028485254,-0.0290282182580137,0.0,0.021159863171626,0.0,0.1341289319224528,0.1350956258096677,0.1350988172007061,0.0067451532183392,0.0730420176022181,0.1348541622123561,0.1351001539196209,0.1205965394877166,0.120604769883695,0.1206046852512887,8.903080557634557e-06,0.0604366793014902,0.1206004033180657,0.1206047710610436
mpra_bcl11a_enhancer,official,none,small_cnn,full,none,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.1324210652764096,0.073071011089111,0.1196278857393144,0.0728927086325445,0.0969019351072847,0.1627054062383733,0.0974173776642358,0.1118176952948694,0.5976654846335697,0.4688238770685579,0.6220449172576832,0.4376477541371159,0.4325502364066194,0.697695035460993,0.4341755319148936,0.5647163120567376,0.0731997106549667,0.073338580394173,0.0732765926130523,0.0738393313605066,0.0738372740236278,0.0731889791482663,0.0738373449603956,0.0734337715277129,-0.0079977437853813,-0.0072493329644203,-0.0067773535847663,1.035630702972412e-06,-7.562339305877686e-07,-0.0071790590882301,-0.005420945584774,0.0314608859080894,0.0322092967290504,0.0326812761087043,0.0394596653241737,0.0394578734595401,0.0322795706052406,0.0394586296934707,0.0340376841086967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079977437853813,0.0072493334300816,0.0067773568443953,1.0426527296658604e-05,8.120280767798249e-07,0.0071790590882301,0.0054209441877901,-0.0084574073553085,-0.0071282163262367,-0.0072454735636711,1.3187527656555176e-05,-8.307397365570068e-07,-0.0080421827733516,-0.0054537951946258
mpra_bcl11a_enhancer,official,none,small_cnn,full,temperature,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.1034247313592398,0.0990561232037631,0.0852146703634101,0.1137315989510121,0.1687345685082255,0.1032001672424799,0.1666166501555553,0.0919936557304182,0.5487588652482269,0.4918735224586288,0.5144799054373522,0.509086879432624,0.5999556737588653,0.5186170212765957,0.5825206855791961,0.4464391252955083,0.0795574129117377,0.07974793073308,0.0797350986663784,0.0740062736315693,0.0739991722969629,0.0794047047703684,0.0739941490574745,0.0794663078978064,0.0439253747463226,0.0447856932878494,0.044685423374176,-6.876885890960693e-06,7.43865966796875e-05,0.0429178476333618,0.0431564003229141,0.0855814916830436,0.0864418102245704,0.086341540310897,0.04164924005083,0.0417305035334007,0.0845739645700828,0.041656116936721,0.0848125172596351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439253710210323,0.0447856932878494,0.044685423374176,2.888448943849653e-05,7.438113971147686e-05,0.0429178364574909,0.043156374245882,-0.0441173538565635,-0.0447002276778221,-0.044573850929737,8.787214756011963e-05,-8.189678192138672e-05,-0.0429902151226997,-0.0430654659867286
mpra_bcl11a_enhancer,official,none,small_cnn_rc_aug,full,none,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.0878856544409078,0.055668891990184,0.1181560494141251,0.0678082645478805,0.0733521468334477,0.0742259015198232,0.072589901098363,0.092869427740999,0.5440307328605201,0.321660756501182,0.4846335697399527,0.4042553191489361,0.4639479905437352,0.4688238770685579,0.4408983451536643,0.4940159574468085,0.0747505869984126,0.0749015387279632,0.0747864621287492,0.0735846726338342,0.0735773810740682,0.0748196629804618,0.0735817081681177,0.0735596182333866,0.0140641704201698,0.0139144286513328,0.0142946764826774,-1.6689300537109375e-06,-6.796419620513916e-05,0.0141422376036643,-0.0001465007662773,0.0500301820974724,0.0498804403286354,0.05026068815998,0.0359643427472488,0.0358980474810974,0.0501082492809669,0.0359660116773025,0.0358195109110252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140641825273633,0.0139144165441393,0.014294670894742,1.1524684850883204e-05,7.57223169784993e-05,0.0141422487795352,0.000229614553973,-0.01434226334095,-0.0131359845399856,-0.0144903510808944,2.1338462829589844e-05,7.146596908569336e-05,-0.0140311866998672,7.274746894836426e-05
mpra_bcl11a_enhancer,official,none,small_cnn_rc_aug,full,temperature,standard,2026,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.0878856544409078,0.055668891990184,0.1181560494141251,0.0678082645478805,0.0729731128286827,0.0742259015198232,0.072589901098363,0.092869427740999,0.5440307328605201,0.321660756501182,0.4846335697399527,0.4042553191489361,0.4626182033096927,0.4688238770685579,0.4408983451536643,0.4940159574468085,0.0753251141276173,0.0754759409164135,0.0753639071774806,0.0739925392749925,0.0739844369985292,0.0753957515253359,0.073989552495959,0.0739655862920264,0.0142319053411483,0.0140806138515472,0.014464721083641,-1.6987323760986328e-06,-6.891787052154541e-05,0.0143107175827026,-0.0001485496759414,0.0554785085659401,0.0553272170763389,0.0557113243084327,0.0412449044924156,0.0411776853542701,0.0555573208074943,0.0412466032247917,0.0410980535488502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142319034785032,0.014080605469644,0.0144647182896733,1.1685188837873284e-05,7.677937537664548e-05,0.0143107250332832,0.0002328183909412,-0.0145131424069404,-0.0132946595549583,-0.0146625861525535,2.16364860534668e-05,7.246434688568115e-05,-0.0141988471150398,7.376819849014282e-05
mpra_f9_promoter,official,none,dnabert2,frozen,none,standard,2026,0.4558823529411764,0.5147058823529411,0.4485294117647059,0.5220588235294118,0.5441176470588235,0.4779411764705882,0.5441176470588235,0.4779411764705882,0.562686685398627,0.5067195243130375,0.4741468759576402,0.4794231510388986,0.516158185160267,0.5169565645109193,0.5344867205934569,0.4605401519305111,0.5672806067172266,0.5345612134344528,0.4578548212351029,0.4995666305525461,0.5037919826652222,0.5599133261105093,0.5235102925243771,0.4442036836403034,0.2558685749709611,0.2534542553009972,0.2554266846696642,0.2496770786946058,0.2492942454549341,0.2564829673487201,0.2488790319985205,0.2601900650401134,0.0978517332425099,0.0533962248927962,0.0763039022070468,-0.0128314238533392,0.0004316709624087,0.0776960935803972,0.080191233850143,0.1155266435182428,0.071071135168529,0.0939788124827796,0.0048434864223935,0.0181065812381415,0.09537100385613,0.0176749102757328,0.0978661441258758,0.9264705882352942,0.8382352941176471,0.8014705882352942,0.0367647058823529,0.0,0.9485294117647058,0.9632352941176472,-0.1259614386326079,0.0945832098940975,-0.0976692735924442,0.0053950813883764,0.1259614386326079,-0.0053950813883764,0.1259614386326079,0.0,0.0960145950097535,0.0763360387360989,0.0579885298336713,0.0066295540328458,0.0004316709624087,0.0986018440843813,0.1017010868873009,-0.0981843101496952,-0.0770897537527876,-0.0540214018611094,0.0016321381442808,0.0,-0.1010171587279039,-0.0997950719217273
mpra_f9_promoter,official,none,dnabert2,frozen,temperature,standard,2026,0.4558823529411764,0.5147058823529411,0.4485294117647059,0.5220588235294118,0.5441176470588235,0.4779411764705882,0.5441176470588235,0.4779411764705882,0.562686685398627,0.5067195243130375,0.4741468759576402,0.4794231510388986,0.516158185160267,0.5169565645109193,0.5344867205934569,0.4605401519305111,0.5672806067172266,0.5345612134344528,0.4578548212351029,0.4995666305525461,0.5037919826652222,0.5599133261105093,0.5235102925243771,0.4442036836403034,0.2566060254977611,0.2539204546187903,0.2558785119155391,0.2497119940198459,0.2493036746478062,0.2572729813296025,0.2488642949764388,0.2611690013454884,0.103526619557689,0.0579238091315733,0.0744106734423993,-0.0095887266902073,0.0004578989371115,0.0836586865914238,0.0863404838508576,0.1195941211217224,0.0739913106956067,0.0904781750064327,0.006478774873826,0.0165254005011449,0.0997261881554572,0.0160675015640334,0.102407985414891,0.9264705882352942,0.8382352941176471,0.8014705882352942,0.0367647058823529,0.0,0.9485294117647058,0.9632352941176472,-0.1259614386326079,0.0945832098940975,-0.0976692735924442,0.0053950813883764,0.1259614386326079,-0.0053950813883764,0.1259614386326079,0.0,0.1017630199781064,0.0809157481364686,0.0614983095717065,0.007031001807506,0.0004578989371116,0.1044942239979724,0.107816876397593,-0.1040521453226003,-0.0817134255473946,-0.0572911815339867,0.0017313322639522,0.0,-0.1070518714680297,-0.1057975098013214
mpra_f9_promoter,official,none,kmer_logistic_regression,frozen,none,standard,2026,0.4558823529411764,0.5073529411764706,0.4705882352941176,0.5147058823529411,0.6617647058823529,0.5588235294117647,0.6691176470588235,0.4779411764705882,0.5052504017899775,0.5106662436234549,0.4963283956461973,0.4796366061174842,0.7201180825945436,0.5242502916869456,0.7263198015475035,0.487866838835429,0.4786565547128928,0.5384615384615385,0.5044420368364031,0.4954496208017335,0.6650054171180931,0.5609967497291442,0.6719393282773564,0.4520043336944745,0.4210453667746378,0.400820658274088,0.4211028808872581,0.2972789897730484,0.2360867608640487,0.3586689655283994,0.2337159585820947,0.5218616052024535,0.2567534186346893,0.230874689025723,0.2518105138102086,0.0223466498734106,0.0049379807638594,0.1602840538532413,0.3689638647520344,0.409661907888912,0.3837831782799457,0.4047190030644313,0.1752551391276333,0.1578464700180821,0.3131925431074639,0.1529084892542226,0.5218723540062571,0.4926470588235294,0.5294117647058824,0.5220588235294118,0.2720588235294117,0.0073529411764705,0.5220588235294118,0.6029411764705882,-0.0822610865409365,0.0273867028842946,-0.0458568977859242,0.0078270887612509,0.3213289426048885,0.1330260091274251,0.336685950089689,0.0,0.395650001344975,0.4502325439428339,0.4207719501949817,0.1446081413819062,0.0029924649052513,0.3822377506571162,0.5590469850070307,-0.0542676883000692,-0.1365172046533047,-0.1428227378685332,0.1539797867694673,0.0,-0.1642436550858172,-0.4796636023485155
mpra_f9_promoter,official,none,small_cnn,full,none,standard,2026,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.4875884588166053,0.4995347591824386,0.5321246378501265,0.4923827781240204,0.5162727622579044,0.4547288161645189,0.5204570731269513,0.4799389181773741,0.5135427952329361,0.4894907908992416,0.5423618634886241,0.5190682556879741,0.5174431202600217,0.4432286023835319,0.5243770314192849,0.405092091007584,0.2497108104864221,0.2497257688341463,0.2496520194971783,0.2499362340038077,0.2499480925496995,0.2498435367364946,0.2499463135682723,0.2497133321284976,-0.0063499212265014,-0.0065853893756866,-0.006380409002304,-9.238719940185549e-06,-1.937150955200196e-06,-0.006253182888031,-0.0074475705623626,0.0144317062462077,0.0141962380970225,0.0144012184704051,0.020772388752769,0.020779690321754,0.0145284445846782,0.0207816274727092,0.0133340569103465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063499491661787,0.0065854163840413,0.0063804597593843,0.0001608652673894,3.459260824456578e-06,0.0062531838193535,0.007447559852153,-0.0063632130622863,-0.0065760910511016,-0.0064544081687927,-1.937150955200196e-05,0.0,-0.0061308145523071,-0.0074253976345062
mpra_f9_promoter,official,none,small_cnn,full,temperature,standard,2026,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.4875884588166053,0.4995347591824386,0.5321246378501265,0.4923827781240204,0.5162727622579044,0.4547288161645189,0.5204570731269513,0.4799389181773741,0.5135427952329361,0.4894907908992416,0.5423618634886241,0.5190682556879741,0.5174431202600217,0.4432286023835319,0.5243770314192849,0.405092091007584,0.250161961138139,0.2501745998212579,0.250084278348916,0.2506591599451632,0.2506748888347797,0.250338310357851,0.2506726363503054,0.250132969885069,-0.0082902312278747,-0.0085978507995605,-0.0083300769329071,-1.2040138244628906e-05,-2.5331974029541016e-06,-0.0081638395786285,-0.0097242593765258,0.0257368000114665,0.0254291804397807,0.0256969543064342,0.0340149911010966,0.0340244980419383,0.0258631916607127,0.0340270312393413,0.0243027718628154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082902126014232,0.0085978619754314,0.0083300890401005,0.0002098607219522,4.5117649278836325e-06,0.0081638321280479,0.0097242509946227,-0.0083074867725372,-0.0085856318473815,-0.008426696062088,-2.524256706237793e-05,0.0,-0.0080039203166961,-0.009695291519165
mpra_f9_promoter,official,none,small_cnn_rc_aug,full,none,standard,2026,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.4909288570042328,0.4557426188231163,0.4853195349215636,0.4809389803515157,0.4588447775618449,0.520766726187551,0.4589901955570187,0.4453561330813655,0.5161430119176599,0.452546045503792,0.5011917659804983,0.5005417118093175,0.4707475622968581,0.5590465872156013,0.4678223185265439,0.4498374864572048,0.2495011891475864,0.2495740065539918,0.2495208499273092,0.2495219139919407,0.2495363176094043,0.2494624084108438,0.2495362392857729,0.2495398276279852,0.0005064010620117,0.0004376173019409,0.000474065542221,1.379847526550293e-05,5.960464477539065e-08,0.0006738603115081,-0.0015908953021553,0.0034637538825764,0.0033949701225056,0.0034314183627857,0.0029711512958301,0.0029574124252094,0.0036312131320728,0.0029573528205646,0.0013664575184093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007335773552767,0.0006917772116139,0.0007546037668362,0.0001070429279934,2.7619739739748184e-06,0.0008098066900856,0.0043237931095063,-0.0005469322204589,-0.000401496887207,-0.0004938840866088,-2.8908252716064453e-05,0.0,-0.0007561743259429,0.0043347477912902
mpra_f9_promoter,official,none,small_cnn_rc_aug,full,temperature,standard,2026,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.5220588235294118,0.4909288570042328,0.4557426188231163,0.4853195349215636,0.4809451131010113,0.4588447775618449,0.520766726187551,0.4589901955570187,0.4453561330813655,0.5161430119176599,0.4526543878656555,0.5011917659804983,0.5005417118093175,0.4708559046587215,0.5590465872156013,0.4679306608884074,0.4498374864572048,0.2494969388956568,0.2495720043472167,0.2495172258715951,0.2495188402707964,0.2495336913398029,0.2494568118401357,0.249533610325403,0.2495429676386992,0.0005214810371398,0.0004506409168243,0.0004882216453552,1.4185905456542969e-05,2.9802322387695312e-08,0.000693917274475,-0.0003195580314186,0.002907642546822,0.0028368024265064,0.0028743831550373,0.0024003474151386,0.0023861913120045,0.0030800787841572,0.0023861615096821,0.0020666034782634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007554702460765,0.0007124308613128,0.0007771244854666,0.0001102359383367,2.844149548764108e-06,0.0008339813794009,0.0044527277350425,-0.0005632638931274,-0.0004134476184844,-0.0005086064338684,-2.9712915420532227e-05,0.0,-0.0007787346839904,0.0044640302658081
